location,date,total_cases
Australia,2020-01-26,1.3862943611198906
Australia,2020-01-27,1.6094379124341003
Australia,2020-01-28,1.6094379124341003
Australia,2020-01-29,1.791759469228055
Australia,2020-01-30,2.1972245773362196
Australia,2020-01-31,2.1972245773362196
Australia,2020-02-01,2.4849066497880004
Australia,2020-02-02,2.4849066497880004
Australia,2020-02-03,2.4849066497880004
Australia,2020-02-04,2.5649493574615367
Australia,2020-02-05,2.5649493574615367
Australia,2020-02-06,2.6390573296152584
Australia,2020-02-07,2.70805020110221
Australia,2020-02-08,2.70805020110221
Australia,2020-02-09,2.70805020110221
Australia,2020-02-10,2.70805020110221
Australia,2020-02-11,2.70805020110221
Australia,2020-02-12,2.70805020110221
Australia,2020-02-13,2.70805020110221
Australia,2020-02-14,2.70805020110221
Australia,2020-02-15,2.70805020110221
Australia,2020-02-16,2.70805020110221
Australia,2020-02-17,2.70805020110221
Australia,2020-02-18,2.70805020110221
Australia,2020-02-19,2.70805020110221
Australia,2020-02-20,2.70805020110221
Australia,2020-02-21,2.70805020110221
Australia,2020-02-22,2.70805020110221
Australia,2020-02-23,2.70805020110221
Australia,2020-02-24,2.70805020110221
Australia,2020-02-25,2.70805020110221
Australia,2020-02-26,2.70805020110221
Australia,2020-02-27,2.70805020110221
Australia,2020-02-28,2.70805020110221
Australia,2020-02-29,3.2188758248682006
Australia,2020-03-01,3.295836866004329
Australia,2020-03-02,3.4011973816621555
Australia,2020-03-03,3.6635616461296463
Australia,2020-03-04,3.9512437185814275
Australia,2020-03-05,4.007333185232471
Australia,2020-03-06,4.0943445622221
Australia,2020-03-07,4.143134726391533
Australia,2020-03-08,4.330733340286331
Australia,2020-03-09,4.51085950651685
Australia,2020-03-10,4.672828834461906
Australia,2020-03-11,4.852030263919617
Australia,2020-03-12,4.852030263919617
Australia,2020-03-13,5.298317366548036
Australia,2020-03-14,5.521460917862246
Australia,2020-03-15,5.6937321388027
Australia,2020-03-16,5.932245187448011
Australia,2020-03-17,6.113682179832232
Australia,2020-03-18,6.342121418721152
Australia,2020-03-19,6.523562306149512
Australia,2020-03-20,6.673297967767654
Australia,2020-03-21,6.976348070447749
Australia,2020-03-22,7.3453648404168685
Australia,2020-03-23,7.427738840532894
Australia,2020-03-24,7.622663951323595
Australia,2020-03-25,7.768110378525988
Australia,2020-03-26,7.940939762327791
Australia,2020-03-27,8.052933036797567
Australia,2020-03-28,8.199738960630786
Australia,2020-03-29,8.290041618704489
Australia,2020-03-30,8.380456667842767
Australia,2020-03-31,8.424858580213442
Australia,2020-04-01,8.48920515487607
Australia,2020-04-02,8.540128162698734
Australia,2020-04-03,8.58110651715989
Australia,2020-04-04,8.62155320674048
Australia,2020-04-05,8.645938147306799
Australia,2020-04-06,8.665095821339733
Australia,2020-04-07,8.68185981297147
Australia,2020-04-08,8.701180027529253
Australia,2020-04-09,8.717354666338522
Australia,2020-04-10,8.734721003944811
Australia,2020-04-11,8.74878098951311
Australia,2020-04-12,8.750683034784592
Australia,2020-04-13,8.756367559802975
Australia,2020-04-14,8.766394277049736
Australia,2020-04-15,8.770283819098399
Australia,2020-04-16,8.773694146384443
Australia,2020-04-17,8.782936356349264
Australia,2020-04-18,8.789964651132264
Australia,2020-04-19,8.796338932845732
Australia,2020-04-20,8.798303718484979
Australia,2020-04-21,8.801619971147346
Australia,2020-04-22,8.802672840312818
Australia,2020-04-23,8.804175018753625
Australia,2020-04-24,8.806424063857868
Australia,2020-04-25,8.808966881771273
Australia,2020-04-26,8.81195017753998
Australia,2020-04-27,8.812992231969966
Australia,2020-04-28,8.81640849968169
Australia,2020-04-29,8.817594036275793
Australia,2020-04-30,8.819665349340653
Australia,2020-05-01,8.821437352166997
Australia,2020-05-02,8.82453082152646
Australia,2020-05-03,8.82790796297859
Australia,2020-05-04,8.831565879121063
Australia,2020-05-05,8.835646922534773
Australia,2020-05-06,8.83840674707681
Australia,2020-05-07,8.841158975945264
Australia,2020-05-08,8.841881989497114
Australia,2020-05-09,8.844912950899548
Australia,2020-05-10,8.846209127360996
Australia,2020-05-11,8.84937050375457
Australia,2020-05-12,8.850804195756417
Australia,2020-05-13,8.85209276347713
Australia,2020-05-14,8.856376036730422
Australia,2020-05-15,8.858652969548489
Australia,2020-05-16,8.859931469616097
Australia,2020-05-17,8.861350110795998
Australia,2020-05-18,8.863332833439587
Australia,2020-05-19,8.863898604317479
Australia,2020-05-20,8.865170419651774
Australia,2020-05-21,8.867145589594143
Australia,2020-05-22,8.867709208039386
Australia,2020-05-23,8.8698199525084
Australia,2020-05-24,8.8698199525084
Australia,2020-05-25,8.871505346165781
Australia,2020-05-26,8.87332798950246
Australia,2020-05-27,8.874867635688053
Australia,2020-05-28,8.876963340262272
Australia,2020-05-29,8.879611609982035
Australia,2020-05-30,8.880724576151456
Australia,2020-05-31,8.882114044208821
Australia,2020-06-01,8.884748726451182
Australia,2020-06-02,8.885855993000296
Australia,2020-06-03,8.887376485379763
Australia,2020-06-04,8.888342869109282
Australia,2020-06-05,8.889032571874742
Australia,2020-06-06,8.889997357284841
Australia,2020-06-07,8.890823576004383
Australia,2020-06-08,8.891098830616636
Australia,2020-06-09,8.892061625546935
Australia,2020-06-10,8.893572718629306
Australia,2020-06-11,8.894121641382213
Australia,2020-06-12,8.894807371368625
Australia,2020-06-13,8.898365606955357
Australia,2020-06-14,8.900412690577083
Australia,2020-06-15,8.902047345620277
Australia,2020-06-16,8.905172985183382
Australia,2020-06-17,8.908018322784887
Australia,2020-06-18,8.910450756416656
Australia,2020-06-19,8.910720661951359
Australia,2020-06-20,8.917444732471514
Australia,2020-06-21,8.91918561004543
Australia,2020-06-22,8.921591063563978
Australia,2020-06-23,8.925454386826402
Australia,2020-06-24,8.930361883909434
Australia,2020-06-25,8.935245415029874
Australia,2020-06-26,8.936035096566041
Australia,2020-06-27,8.94715577112479
Australia,2020-06-28,8.957252944288902
Australia,2020-06-29,8.966228514225776
Australia,2020-06-30,8.977146484808472
Australia,2020-07-01,8.987321812850125
Australia,2020-07-02,8.995412975433313
Australia,2020-07-03,9.019179866515024
Australia,2020-07-04,9.0410929746695
Australia,2020-07-05,9.05753878171822
Australia,2020-07-06,9.077380244719953
Australia,2020-07-07,9.092232283495854
Australia,2020-07-08,9.111182800442965
Australia,2020-07-09,9.14569517848265
Australia,2020-07-10,9.164610520270008
Australia,2020-07-11,9.189831495344642
Australia,2020-07-12,9.20833836930551
Australia,2020-07-13,9.235130540783402
Australia,2020-07-14,9.257891673834406
Australia,2020-07-15,9.288226910633254
Australia,2020-07-16,9.326611153641569
Australia,2020-07-17,9.344958673700944
Australia,2020-07-18,9.376024287617113
Australia,2020-07-19,9.398395460617898
Australia,2020-07-20,9.427707270512938
Australia,2020-07-21,9.464517365870565
Australia,2020-07-22,9.495669678844367
Australia,2020-07-23,9.51745735706657
Australia,2020-07-24,9.543234787249512
Australia,2020-07-25,9.57519179719905
Australia,2020-07-26,9.61146273065021
Australia,2020-07-27,9.635804166591036
Australia,2020-07-28,9.653871680890804
Australia,2020-07-29,9.698797679880165
Australia,2020-07-30,9.735246399950178
Australia,2020-07-31,9.757305042358047
Australia,2020-08-01,9.792276623200125
Australia,2020-08-02,9.815639461962933
Australia,2020-08-03,9.837881795438134
Australia,2020-08-04,9.875345246589848
Australia,2020-08-05,9.897972371848018
Australia,2020-08-06,9.91699590256092
Australia,2020-08-07,9.937792356228119
Australia,2020-08-08,9.956269737975097
Australia,2020-08-09,9.97100600426695
Australia,2020-08-10,9.985666438493771
Australia,2020-08-11,10.004553861270931
Australia,2020-08-12,10.014939477830271
Australia,2020-08-13,10.031968714184668
Australia,2020-08-14,10.044770077370018
Australia,2020-08-15,10.055650543933236
Australia,2020-08-16,10.06722074451873
Australia,2020-08-17,10.076305761898272
Australia,2020-08-18,10.085350670929921
Australia,2020-08-19,10.09559441006488
Australia,2020-08-20,10.102625255383492
Australia,2020-08-21,10.11058301942873
Australia,2020-08-22,10.119042382201663
Australia,2020-08-23,10.123225310715505
Australia,2020-08-24,10.12874885982134
Australia,2020-08-25,10.134757991061946
Australia,2020-08-26,10.139428862080198
Australia,2020-08-27,10.14439243342898
Australia,2020-08-28,10.148275171908208
Australia,2020-08-29,10.153078273865185
Australia,2020-08-30,10.15603455421958
Australia,2020-08-31,10.158865933983696
Australia,2020-09-01,10.162885884509508
Australia,2020-09-02,10.167734658728754
Australia,2020-09-03,10.171068953280907
Australia,2020-09-04,10.17378182963667
Australia,2020-09-05,10.176487366201767
Australia,2020-09-06,10.178122378638475
Australia,2020-09-07,10.180096038519288
Australia,2020-09-08,10.183578384292089
Australia,2020-09-09,10.185805262488758
Australia,2020-09-10,10.187312194660604
Australia,2020-09-11,10.188929618044561
Australia,2020-09-12,10.19058195234216
Australia,2020-09-13,10.192119174023498
Australia,2020-09-14,10.193878452798828
Australia,2020-09-15,10.195335933857326
Australia,2020-09-16,10.196642123515149
Australia,2020-09-17,10.198430699466112
Australia,2020-09-18,10.199323789243778
Australia,2020-09-19,10.199807213383494
Australia,2020-09-20,10.200327562772674
Australia,2020-09-21,10.201441686258514
Australia,2020-09-22,10.202554569854472
Australia,2020-09-23,10.202851129761747
Australia,2020-09-24,10.203592144986466
Australia,2020-09-25,10.204184562065404
Australia,2020-09-26,10.205072530156901
Australia,2020-09-27,10.205220448210568
Australia,2020-09-28,10.205627110076836
Australia,2020-09-29,10.206476869055056
Australia,2020-09-30,10.207141394497608
Australia,2020-10-01,10.207621055054725
Australia,2020-10-02,10.208063614530875
Australia,2020-10-03,10.208579686497504
Australia,2020-10-04,10.209058657823649
Australia,2020-10-05,10.209979112224897
Australia,2020-10-06,10.21027347878698
Australia,2020-10-07,10.211192816193375
Australia,2020-10-08,10.211927678072419
Australia,2020-10-09,10.21258859236121
Australia,2020-10-10,10.213285750552616
Australia,2020-10-11,10.214092379620332
Australia,2020-10-12,10.215008214467751
Australia,2020-10-13,10.215996374922929
Australia,2020-10-14,10.216727716601776
Australia,2020-10-15,10.21723933772096
Australia,2020-10-16,10.217495050155458
Australia,2020-10-17,10.217933262257123
Australia,2020-10-18,10.218261795359789
Australia,2020-10-19,10.218480757480217
Australia,2020-10-20,10.219866405309856
Australia,2020-10-21,10.22041284345755
Australia,2020-10-22,10.221068175333773
Australia,2020-10-23,10.221759448941915
Australia,2020-10-24,10.222413899227053
Australia,2020-10-25,10.22284996159088
Australia,2020-10-26,10.223358460802768
Australia,2020-10-27,10.223866701574616
Australia,2020-10-28,10.224302131023784
Australia,2020-10-29,10.224809892531864
Australia,2020-10-30,10.22502742570653
Australia,2020-10-31,10.225389875873601
Australia,2020-11-01,10.225607282932941
Australia,2020-11-02,10.225933304924201
Australia,2020-11-03,10.226367835637873
Australia,2020-11-04,10.226657417917462
Australia,2020-11-05,10.227163985211284
Australia,2020-11-06,10.227453337065155
Australia,2020-11-07,10.227670296024604
Australia,2020-11-08,10.22792335533221
Australia,2020-11-09,10.228067931903828
Australia,2020-11-10,10.228140212351999
Australia,2020-11-11,10.228284757576837
Australia,2020-11-12,10.228320890618702
Australia,2020-11-13,10.228537661456647
Australia,2020-11-14,10.22958472526072
Australia,2020-11-15,10.230955082489231
Australia,2020-11-16,10.231279365915785
Australia,2020-11-17,10.231963619116156
Australia,2020-11-18,10.232251585714021
Australia,2020-11-19,10.232503488480885
Australia,2020-11-20,10.233007103729488
Australia,2020-11-21,10.233546410194464
Australia,2020-11-22,10.234013573979798
Australia,2020-11-23,10.234336867263503
Australia,2020-11-24,10.234695959482242
Australia,2020-11-25,10.235126700003637
Australia,2020-11-26,10.235413757309422
Australia,2020-11-27,10.235880049754966
Australia,2020-11-28,10.2360951883409
Australia,2020-11-29,10.236453649828054
Australia,2020-11-30,10.23681198286661
Australia,2020-12-01,10.23720600096072
Australia,2020-12-02,10.237778841189767
Australia,2020-12-03,10.238136699767878
Australia,2020-12-04,10.23838712459702
Australia,2020-12-05,10.238709007255688
Australia,2020-12-06,10.238959288823757
Australia,2020-12-07,10.23949539562907
Australia,2020-12-08,10.239709757902132
Australia,2020-12-09,10.239959789157341
Australia,2020-12-10,10.240352569152035
Australia,2020-12-11,10.24085224794036
Australia,2020-12-12,10.241030644158833
Australia,2020-12-13,10.241280345410422
Australia,2020-12-14,10.241672607161016
Australia,2020-12-15,10.242100353656452
Australia,2020-12-16,10.24252791726305
Australia,2020-12-17,10.243275713968423
Australia,2020-12-18,10.244449694430193
Australia,2020-12-19,10.245941860834888
Australia,2020-12-20,10.247006332425306
Australia,2020-12-21,10.247750788917848
Australia,2020-12-22,10.248388453669511
Australia,2020-12-23,10.249273425142691
Australia,2020-12-24,10.249697933426978
Australia,2020-12-25,10.250511070945045
Australia,2020-12-26,10.250899729195675
Australia,2020-12-27,10.251923650196069
Australia,2020-12-28,10.25234703516517
Australia,2020-12-29,10.253475186175006
Australia,2020-12-30,10.254320464991228
Australia,2020-12-31,10.255024318618737
Australia,2021-01-01,10.256254871643844
Australia,2021-01-02,10.257097805102015
Australia,2021-01-03,10.257799707285672
Australia,2021-01-04,10.258255679654631
Australia,2021-01-05,10.258921727038727
Australia,2021-01-06,10.259272100189714
Australia,2021-01-07,10.26014749636236
Australia,2021-01-08,10.26053242804174
Australia,2021-01-09,10.260987156349417
Australia,2021-01-10,10.26165138752628
Australia,2021-01-11,10.262350101920273
Australia,2021-01-12,10.262908722142885
Australia,2021-01-13,10.263257701382162
Australia,2021-01-14,10.26357167860395
Australia,2021-01-15,10.264269053017653
Australia,2021-01-16,10.264931108549963
Australia,2021-01-17,10.2653838414975
Australia,2021-01-18,10.265731958189729
Australia,2021-01-19,10.266045159633016
Australia,2021-01-20,10.266358263011872
Australia,2021-01-21,10.266566944147854
Australia,2021-01-22,10.266740811834984
Australia,2021-01-23,10.266949413163834
Australia,2021-01-24,10.267331735953192
Australia,2021-01-25,10.267435980441359
Australia,2021-01-26,10.267644436822616
Australia,2021-01-27,10.2679223110863
Australia,2021-01-28,10.268095943298984
Australia,2021-01-29,10.268338977758996
Australia,2021-01-30,10.26851253764627
Australia,2021-01-31,10.268755470892879
Australia,2021-02-01,10.268928958514973
Australia,2021-02-02,10.269137103939993
Australia,2021-02-03,10.269449240866592
Australia,2021-02-04,10.269587937122015
Australia,2021-02-05,10.269795945443098
Australia,2021-02-06,10.269899933380591
Australia,2021-02-07,10.270107876820726
Australia,2021-02-08,10.270211832327862
Australia,2021-02-09,10.270592910089658
Australia,2021-02-10,10.270869966368487
Australia,2021-02-11,10.271146945908393
Australia,2021-02-12,10.271320019170737
Australia,2021-02-13,10.271527667553556
Australia,2021-02-14,10.271596874100524
Australia,2021-02-15,10.271769869516577
Australia,2021-02-16,10.271977424519397
Australia,2021-02-17,10.27201201283201
Australia,2021-02-18,10.272219517588072
Australia,2021-02-19,10.272288676272701
Australia,2021-02-20,10.272496123633678
Australia,2021-02-21,10.272634397970181
Australia,2021-02-22,10.272876332061601
Australia,2021-02-23,10.27294544533829
Australia,2021-02-24,10.273221850688493
Australia,2021-02-25,10.273567249973496
Australia,2021-02-26,10.273843483530724
Australia,2021-02-27,10.274016090763396
Australia,2021-02-28,10.274292200380668
Australia,2021-03-01,10.274568233782462
Australia,2021-03-02,10.274913168420769
Australia,2021-03-03,10.275292459151657
Australia,2021-03-04,10.275774984838279
Australia,2021-03-05,10.276050609301695
Australia,2021-03-06,10.276222836021374
Australia,2021-03-07,10.27663605916775
Australia,2021-03-08,10.277152348094495
Australia,2021-03-09,10.27759958298627
Australia,2021-03-10,10.278149751489247
Australia,2021-03-11,10.278562179320224
Australia,2021-03-12,10.278905739291996
Australia,2021-03-13,10.279077475025472
Australia,2021-03-14,10.279523849953481
Australia,2021-03-15,10.279764123179618
Australia,2021-03-16,10.280347403633957
Australia,2021-03-17,10.28075892627351
Australia,2021-03-18,10.28134162693611
Australia,2021-03-19,10.281649978116283
Australia,2021-03-20,10.281786992571522
Australia,2021-03-21,10.282129446600417
Australia,2021-03-22,10.282300629646866
Australia,2021-03-23,10.282642907853932
Australia,2021-03-24,10.282950858105291
Australia,2021-03-25,10.283258713552488
Australia,2021-03-26,10.283703226390841
Australia,2021-03-27,10.283942497640124
Australia,2021-03-28,10.284523346721118
Australia,2021-03-29,10.285206266914292
Australia,2021-03-30,10.28547930445865
Australia,2021-03-31,10.28609336649821
Australia,2021-04-01,10.286468441091303
Australia,2021-04-02,10.286741134279072
Australia,2021-04-03,10.286979679833886
Australia,2021-04-04,10.287286297671224
Australia,2021-04-05,10.28755876795662
Australia,2021-04-06,10.288035412388904
Australia,2021-04-07,10.28823961904675
Australia,2021-04-08,10.288409759412962
Australia,2021-04-09,10.288613889648762
Australia,2021-04-10,10.288920006894056
Australia,2021-04-11,10.289396003095074
Australia,2021-04-12,10.28973586171716
Australia,2021-04-13,10.290449189079732
Australia,2021-04-14,10.29109414234298
Australia,2021-04-15,10.291603022309179
Australia,2021-04-16,10.292111643448266
Australia,2021-04-17,10.292789402801873
Australia,2021-04-18,10.293263561179652
Australia,2021-04-19,10.294042047908539
Australia,2021-04-20,10.294718500616467
Australia,2021-04-21,10.29532691706248
Australia,2021-04-22,10.296812600750124
Australia,2021-04-23,10.297318579745925
Australia,2021-04-24,10.297655756901996
Australia,2021-04-25,10.298228697281317
Australia,2021-04-26,10.299474551610182
Australia,2021-04-27,10.300584410973777
Australia,2021-04-28,10.301357221522462
Australia,2021-04-29,10.302196556147285
Australia,2021-04-30,10.302632731899473
Australia,2021-05-01,10.303068717485317
Australia,2021-05-02,10.303538027942794
Australia,2021-05-03,10.303940118820748
Australia,2021-05-04,10.304442505166406
Australia,2021-05-05,10.305078499095693
Australia,2021-05-06,10.30537961825751
Australia,2021-05-07,10.305814408143789
Australia,2021-05-08,10.306349274774178
Australia,2021-05-09,10.306650011581617
Australia,2021-05-10,10.306883855475181
Australia,2021-05-11,10.307151038697665
Australia,2021-05-12,10.307451534518025
Australia,2021-05-13,10.307518299106112
Australia,2021-05-14,10.307751940067774
Australia,2021-05-15,10.308118979895715
Australia,2021-05-16,10.308219058290542
Australia,2021-05-17,10.30838583336139
Australia,2021-05-18,10.308685958415747
Australia,2021-05-19,10.308785980087194
Australia,2021-05-20,10.308919326755392
Australia,2021-05-21,10.309052655644626
Australia,2021-05-22,10.309185966759637
Australia,2021-05-23,10.30958579350671
Australia,2021-05-24,10.309918860389617
Australia,2021-05-25,10.310484819622369
Australia,2021-05-26,10.311050458726438
Australia,2021-05-27,10.311416290082265
Australia,2021-05-28,10.31171550713322
Australia,2021-05-29,10.31214755154081
Australia,2021-05-30,10.312446549898548
Australia,2021-05-31,10.312878278646764
Australia,2021-06-01,10.313077475221242
Australia,2021-06-02,10.313508931725504
Australia,2021-06-03,10.313641650130425
Australia,2021-06-04,10.314172347678452
Australia,2021-06-05,10.314702763735975
Australia,2021-06-06,10.315299145703156
Australia,2021-06-07,10.31576275257284
Australia,2021-06-08,10.315928274380717
Australia,2021-06-09,10.316424675482994
Australia,2021-06-10,10.31652392614061
Australia,2021-06-11,10.316722397908654
Australia,2021-06-12,10.317185345570769
Australia,2021-06-13,10.317648079011516
Australia,2021-06-14,10.318011505132638
Australia,2021-06-15,10.3184408385166
Australia,2021-06-16,10.318935994253193
Australia,2021-06-17,10.319199977095842
Australia,2021-06-18,10.319628800641526
Australia,2021-06-19,10.319925570795222
Australia,2021-06-20,10.320716527564535
Australia,2021-06-21,10.321078840442134
Australia,2021-06-22,10.321539776149764
Australia,2021-06-23,10.322329457685932
Australia,2021-06-24,10.322987049608095
Australia,2021-06-25,10.324071131775993
Australia,2021-06-26,10.325449175172755
Australia,2021-06-27,10.326399574248013
Australia,2021-06-28,10.327447243280456
Australia,2021-06-29,10.328820645281759
Australia,2021-06-30,10.33015953028869
Australia,2021-07-01,10.331496625079186
Australia,2021-07-02,10.333124812615278
Australia,2021-07-03,10.333742829451511
Australia,2021-07-04,10.33539983065914
Australia,2021-07-05,10.336275956293182
Australia,2021-07-06,10.33724852979914
Australia,2021-07-07,10.338608545551804
Australia,2021-07-08,10.340160587768485
Australia,2021-07-09,10.342226237407218
Australia,2021-07-10,10.344963098167325
Australia,2021-07-11,10.34884622430597
Australia,2021-07-12,10.352107930958221
Australia,2021-07-13,10.355486312549846
Australia,2021-07-14,10.358155438089856
Australia,2021-07-15,10.361734846083262
Australia,2021-07-16,10.366309203003638
Australia,2021-07-17,10.370329940319197
Australia,2021-07-18,10.373991056823515
Australia,2021-07-19,10.377234168060697
Australia,2021-07-20,10.38176932322609
Australia,2021-07-21,10.386715849110015
Australia,2021-07-22,10.391515267626115
Australia,2021-07-23,10.39674983992153
Australia,2021-07-24,10.401774899604014
Australia,2021-07-25,10.406744606802166
Australia,2021-07-26,10.41229113335048
Australia,2021-07-27,10.41849442269534
Australia,2021-07-28,10.42602433223013
Australia,2021-07-29,10.43143574485884
Canada,2020-01-26,0.0
Canada,2020-01-27,0.0
Canada,2020-01-28,0.6931471805599453
Canada,2020-01-29,0.6931471805599453
Canada,2020-01-30,0.6931471805599453
Canada,2020-01-31,1.3862943611198906
Canada,2020-02-01,1.3862943611198906
Canada,2020-02-02,1.3862943611198906
Canada,2020-02-03,1.3862943611198906
Canada,2020-02-04,1.3862943611198906
Canada,2020-02-05,1.6094379124341003
Canada,2020-02-06,1.6094379124341003
Canada,2020-02-07,1.9459101490553132
Canada,2020-02-08,1.9459101490553132
Canada,2020-02-09,1.9459101490553132
Canada,2020-02-10,1.9459101490553132
Canada,2020-02-11,1.9459101490553132
Canada,2020-02-12,1.9459101490553132
Canada,2020-02-13,1.9459101490553132
Canada,2020-02-14,1.9459101490553132
Canada,2020-02-15,1.9459101490553132
Canada,2020-02-16,1.9459101490553132
Canada,2020-02-17,2.0794415416798357
Canada,2020-02-18,2.0794415416798357
Canada,2020-02-19,2.0794415416798357
Canada,2020-02-20,2.0794415416798357
Canada,2020-02-21,2.1972245773362196
Canada,2020-02-22,2.1972245773362196
Canada,2020-02-23,2.1972245773362196
Canada,2020-02-24,2.302585092994046
Canada,2020-02-25,2.4849066497880004
Canada,2020-02-26,2.4849066497880004
Canada,2020-02-27,2.6390573296152584
Canada,2020-02-28,2.70805020110221
Canada,2020-02-29,3.044522437723423
Canada,2020-03-01,3.258096538021482
Canada,2020-03-02,3.4657359027997265
Canada,2020-03-03,3.6109179126442243
Canada,2020-03-04,3.7376696182833684
Canada,2020-03-05,3.828641396489095
Canada,2020-03-06,4.0943445622221
Canada,2020-03-07,4.1588830833596715
Canada,2020-03-08,4.30406509320417
Canada,2020-03-09,4.477336814478207
Canada,2020-03-10,4.5217885770490405
Canada,2020-03-11,4.844187086458591
Canada,2020-03-12,4.948759890378168
Canada,2020-03-13,5.3612921657094255
Canada,2020-03-14,5.4638318050256105
Canada,2020-03-15,5.69035945432406
Canada,2020-03-16,6.1092475827643655
Canada,2020-03-17,6.2766434893416445
Canada,2020-03-18,6.595780513961311
Canada,2020-03-19,6.825460036255307
Canada,2020-03-20,7.069023426578259
Canada,2020-03-21,7.410347097821024
Canada,2020-03-22,7.623153068476902
Canada,2020-03-23,7.8632667240095735
Canada,2020-03-24,8.066207568006265
Canada,2020-03-25,8.211482916445066
Canada,2020-03-26,8.422882511944996
Canada,2020-03-27,8.5657928612523
Canada,2020-03-28,8.713582005421628
Canada,2020-03-29,8.855805992536562
Canada,2020-03-30,9.002208578282412
Canada,2020-03-31,9.13194630454817
Canada,2020-04-01,9.261698664251325
Canada,2020-04-02,9.410747396316522
Canada,2020-04-03,9.51480581246231
Canada,2020-04-04,9.60951909544164
Canada,2020-04-05,9.709599359370708
Canada,2020-04-06,9.771155440487087
Canada,2020-04-07,9.844692506025623
Canada,2020-04-08,9.909569022851995
Canada,2020-04-09,9.975901233045173
Canada,2020-04-10,10.033506533859862
Canada,2020-04-11,10.089302998584339
Canada,2020-04-12,10.138678244761005
Canada,2020-04-13,10.201256085188918
Canada,2020-04-14,10.2598674529538
Canada,2020-04-15,10.316358502904885
Canada,2020-04-16,10.397878869838694
Canada,2020-04-17,10.459554192547706
Canada,2020-04-18,10.501169541278006
Canada,2020-04-19,10.546025415269531
Canada,2020-04-20,10.586357098684939
Canada,2020-04-21,10.629440684821251
Canada,2020-04-22,10.683752354441571
Canada,2020-04-23,10.721283037661184
Canada,2020-04-24,10.758051805772519
Canada,2020-04-25,10.790761335339791
Canada,2020-04-26,10.819818283610305
Canada,2020-04-27,10.851683845421267
Canada,2020-04-28,10.88363532339163
Canada,2020-04-29,10.916196940536757
Canada,2020-04-30,10.94581163685745
Canada,2020-05-01,10.977619289460709
Canada,2020-05-02,11.00248310108412
Canada,2020-05-03,11.021624652135246
Canada,2020-05-04,11.046802296986584
Canada,2020-05-05,11.06819964290876
Canada,2020-05-06,11.092899865530676
Canada,2020-05-07,11.114624632046082
Canada,2020-05-08,11.134370022168921
Canada,2020-05-09,11.151166189122131
Canada,2020-05-10,11.166709916066024
Canada,2020-05-11,11.182836809867954
Canada,2020-05-12,11.199351060552498
Canada,2020-05-13,11.21596043891953
Canada,2020-05-14,11.230933837846813
Canada,2020-05-15,11.247539640183605
Canada,2020-05-16,11.262808890404589
Canada,2020-05-17,11.277101860498645
Canada,2020-05-18,11.290194328601283
Canada,2020-05-19,11.304461144625076
Canada,2020-05-20,11.32040810719778
Canada,2020-05-21,11.33439670641497
Canada,2020-05-22,11.348215902493047
Canada,2020-05-23,11.360042314821044
Canada,2020-05-24,11.370774170365143
Canada,2020-05-25,11.381642970249528
Canada,2020-05-26,11.390780429610727
Canada,2020-05-27,11.400652222487443
Canada,2020-05-28,11.409995326884111
Canada,2020-05-29,11.419208016096322
Canada,2020-05-30,11.427422041356287
Canada,2020-05-31,11.434834185355157
Canada,2020-06-01,11.443896878559793
Canada,2020-06-02,11.450954311987475
Canada,2020-06-03,11.458025674988566
Canada,2020-06-04,11.464606689679599
Canada,2020-06-05,11.471572079286695
Canada,2020-06-06,11.47726719876093
Canada,2020-06-07,11.484155551474114
Canada,2020-06-08,11.489503295025736
Canada,2020-06-09,11.494496693501794
Canada,2020-06-10,11.49952609300711
Canada,2020-06-11,11.504066338536903
Canada,2020-06-12,11.508395218883697
Canada,2020-06-13,11.512515380897248
Canada,2020-06-14,11.515781382951426
Canada,2020-06-15,11.519454106932928
Canada,2020-06-16,11.523083695002944
Canada,2020-06-17,11.527114325305371
Canada,2020-06-18,11.53106003516571
Canada,2020-06-19,11.535009800913757
Canada,2020-06-20,11.539099905939691
Canada,2020-06-21,11.542066704316365
Canada,2020-06-22,11.54551849423709
Canada,2020-06-23,11.549324894350233
Canada,2020-06-24,11.552751763950162
Canada,2020-06-25,11.555860425604486
Canada,2020-06-26,11.55826205335852
Canada,2020-06-27,11.561477505552395
Canada,2020-06-28,11.565024434714209
Canada,2020-06-29,11.56866286965473
Canada,2020-06-30,11.57146792058234
Canada,2020-07-01,11.57333359276529
Canada,2020-07-02,11.576679303324774
Canada,2020-07-03,11.579677160230212
Canada,2020-07-04,11.581667638368373
Canada,2020-07-05,11.583411887221422
Canada,2020-07-06,11.587271980098883
Canada,2020-07-07,11.589636474851147
Canada,2020-07-08,11.592678900039248
Canada,2020-07-09,11.59558321198444
Canada,2020-07-10,11.598708587964651
Canada,2020-07-11,11.600322600878652
Canada,2020-07-12,11.601778478439227
Canada,2020-07-13,11.607917412325797
Canada,2020-07-14,11.611430535671072
Canada,2020-07-15,11.614696546309515
Canada,2020-07-16,11.61872588385644
Canada,2020-07-17,11.622945110008779
Canada,2020-07-18,11.626039841600482
Canada,2020-07-19,11.62831452624415
Canada,2020-07-20,11.634983792970756
Canada,2020-07-21,11.639443571898747
Canada,2020-07-22,11.642514095111979
Canada,2020-07-23,11.648277698856687
Canada,2020-07-24,11.65449446927722
Canada,2020-07-25,11.657493232152268
